year,month,month_numeric,date_stamp,forward_premia_interbank_one_month,forward_premia_interbank_three_month,forward_premia_interbank_six_month,released_on,updated_on,data_source,data_url
2026,February,2,2026-02-27,2.5067561476,2.682668859712,2.61670159267,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-26,2.112043930514,2.640054913142,2.596053997923,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-25,2.111045385277,2.638806731596,2.594826619403,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-24,1.978759120156,2.638345493541,2.572386856202,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-23,1.917437774185,2.644741757497,2.556583698914,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-20,1.781163209524,2.550801633393,2.462842956379,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-18,1.720583807321,2.5146994107,2.426464343658,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-17,1.718546198047,2.511721366376,2.445623435682,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-16,1.852004960728,2.513435303845,2.469339947637,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-13,1.719169288584,2.512632037161,2.424469509541,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-12,1.721955037105,2.472550822509,2.384245435991,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-11,1.589974328539,2.384961492809,2.362878516024,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-10,1.58980230146,2.296381102108,2.340542277149,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-09,1.592909781572,2.345117178426,2.389364672358,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-06,1.725352618942,2.477429401557,2.477429401557,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-05,1.725745804281,2.477993975377,2.43374408296,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-04,1.724341848561,2.431764145406,2.387550251853,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-03,1.724719318515,2.476520047098,2.454408260963,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,February,2,2026-02-02,1.964115607845,2.662467823967,2.575173796952,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-30,2.089266,2.742162,2.611583,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-29,2.21825,3.044656,2.761938,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-28,2.355648,3.053618,2.79188,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-27,2.352316,3.005737,2.700807,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-23,2.61953,3.012459,2.706847,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-22,2.751614,3.057349,2.773453,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-21,3.145822,3.276898,2.949208,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-20,3.163598,3.295414,2.965873,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-19,3.429683,3.429683,3.077921,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-16,3.177065,3.309443,3.044687,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-14,2.926777,3.192848,2.971122,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-13,2.924634,3.013259,2.902478,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-12,3.193262,3.015859,2.81628,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-09,2.928794,3.017545,2.884418,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-08,3.070317,3.159312,3.003571,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-07,2.801768,2.890713,2.846241,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-06,2.79438,2.79438,2.79438,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-05,2.924466,2.791535,2.76938,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-02,2.662992,2.574225,2.596417,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2026,January,1,2026-01-01,2.667283,2.622828,2.578374,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-31,3.069402,2.758013,2.691287,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-30,3.602285,2.979668,2.868487,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-29,5.068041,3.42315,3.134183,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-26,5.34345,3.384185,3.094748,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-25,2.935819,2.579962,2.579962,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-24,5.748004,3.65377,3.230467,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-23,6.612387,4.207883,3.706944,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-22,6.29839,4.064918,3.573554,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-19,4.656448,3.23734,3.148646,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-18,4.52678,3.506035,3.150994,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-17,3.985427,3.188341,2.966929,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-16,4.087005,3.120187,2.900455,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-15,3.968131,3.042234,2.932008,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-12,3.319014,2.920732,2.854352,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-11,3.186891,2.921317,2.810661,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-10,3.070686,2.80367,2.714664,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-09,3.334652,2.890032,2.778877,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-08,3.593034,2.927657,2.816761,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-05,2.935819,2.579962,2.579962,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-04,2.661152,2.572447,2.594623,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-03,2.525764,2.525764,2.592232,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-02,2.269473,2.224974,2.358472,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,December,12,2025-12-01,2.139428,2.094857,2.250857,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-28,1.878025,2.012169,2.191029,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-27,2.015808,2.015808,2.172594,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-26,2.01647,2.061281,2.173307,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-25,2.151953,2.062288,2.174369,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-24,1.883579,2.062968,2.175085,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-21,1.895303,1.985555,2.120934,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-20,1.758906,1.984407,2.119707,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-19,1.899254,2.034915,2.102745,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-18,1.895427,1.985685,2.098508,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-17,1.760126,1.985784,2.098612,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-14,1.757905,1.938203,2.073426,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-13,1.75842,1.938771,2.096578,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-12,1.895388,2.075901,2.12103,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-11,1.894061,2.029351,2.119545,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-10,1.759211,2.029859,2.120075,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-07,1.893918,2.029198,2.119384,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-06,1.896107,1.986398,2.099261,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-04,1.895367,2.075878,2.098442,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,November,11,2025-11-03,2.027182,1.982134,2.117279,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-31,1.89351,1.983677,2.096386,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-30,1.89606,2.031493,2.189498,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-29,1.902963,2.038888,2.197469,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-28,1.902691,2.0839,2.219806,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-27,1.90771,2.089397,2.248372,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-24,1.915495,2.097923,2.280351,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-23,2.046678,2.09216,2.274087,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-21,2.02982,2.120035,2.210249,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-20,1.913743,2.141569,2.2327,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-17,2.047556,2.093057,2.252311,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-16,1.911178,2.047691,2.184203,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-15,1.766909,2.084046,2.152004,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-14,1.89209,1.98219,2.162389,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-13,1.892324,1.982435,2.140129,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-10,1.894196,1.984395,2.164795,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-09,2.027312,2.072364,2.184992,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-08,1.892099,2.027248,2.117348,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-07,2.028583,2.028583,2.141282,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-06,2.162506,2.117453,2.207558,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-03,2.027541,2.117654,2.230295,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,October,10,2025-10-01,2.02982,2.120035,2.210249,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-30,2.027203,2.16235,2.252448,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-29,2.163239,2.163239,2.208306,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-26,2.164029,2.164029,2.186571,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-25,2.165342,2.210453,2.255564,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-24,2.163122,2.118057,2.163122,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-23,2.163539,2.118465,2.163539,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-22,2.042097,2.087477,2.155547,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-19,1.902486,2.083675,2.151621,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-18,2.042648,2.042648,2.178825,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-17,1.914486,2.051235,2.165193,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-16,1.908091,1.998953,2.135245,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-15,1.767325,1.993905,2.107195,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-12,1.767093,1.948333,2.106918,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-11,1.767407,1.948679,2.107293,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-10,1.906379,1.906379,2.065244,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-09,1.906039,1.906039,2.064876,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-05,1.630357,1.811508,1.992659,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-04,1.633318,1.814798,1.973592,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-03,1.634376,1.815974,1.974871,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-02,1.635871,1.817634,1.999398,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,September,9,2025-09-01,1.631588,1.812875,1.994163,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-29,1.639132,1.821257,1.957852,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-28,1.642787,1.825319,1.985035,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-26,1.777952,1.869129,2.028689,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-25,1.784542,1.921814,2.036208,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-22,1.784132,1.875625,1.989993,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-21,1.793637,1.93161,2.000596,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-20,1.791211,1.928997,1.99789,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-19,1.789492,1.835376,1.973029,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-18,1.784617,1.784617,1.921896,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-14,1.645993,1.783159,1.920325,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-13,1.642044,1.778881,1.892911,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
