year,month,month_numeric,date_stamp,fx_turnover_purchases_merchant_fcy_inr_spot,fx_turnover_purchases_merchant_fcy_inr_forward,fx_turnover_purchases_merchant_fcy_inr_forward_cancellation,fx_turnover_purchases_merchant_fcy_fcy_spot,fx_turnover_purchases_merchant_fcy_fcy_forward,fx_turnover_purchases_merchant_fcy_fcy_forward_cancellation,fx_turnover_purchases_merchant_total,fx_turnover_purchases_inter_bank_fcy_inr_spot,fx_turnover_purchases_inter_bank_fcy_inr_swap,fx_turnover_purchases_inter_bank_fcy_inr_forward,fx_turnover_purchases_inter_bank_fcy_fcy_spot,fx_turnover_purchases_inter_bank_fcy_fcy_swap,fx_turnover_purchases_inter_bank_fcy_fcy_forward,fx_turnover_purchases_inter_bank_total,fx_turnover_sales_merchant_fcy_inr_spot,fx_turnover_sales_merchant_fcy_inr_forward,fx_turnover_sales_merchant_fcy_inr_forward_cancellation,fx_turnover_sales_merchant_fcy_fcy_spot,fx_turnover_sales_merchant_fcy_fcy_forward,fx_turnover_sales_merchant_fcy_fcy_forward_cancellation,fx_turnover_sales_merchant_total,fx_turnover_sales_inter_bank_fcy_inr_spot,fx_turnover_sales_inter_bank_fcy_inr_swap,fx_turnover_sales_inter_bank_fcy_inr_forward,fx_turnover_sales_inter_bank_fcy_fcy_spot,fx_turnover_sales_inter_bank_fcy_fcy_swap,fx_turnover_sales_inter_bank_fcy_fcy_forward,fx_turnover_sales_inter_bank_total,released_on,updated_on,data_source,data_url
2024,September,9,2024-09-02,6522.914023,959.975593,612.73835,483.324626,413.920521,249.183176,9242.056289,16428.664322,6466.5613,865.5262,8655.294388,1883.001636,206.972171,34506.020017,3886.081276,1060.065895,554.559037,488.273927,357.297121,249.660192,6595.937448,17141.61433,8342.8881,1622.436965,8687.452218,1845.114803,207.200151,37846.706567,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-30,10254.458096,2867.963407,1745.109323,524.724562,568.986855,530.487229,16491.729472,28713.266804,24096.05,3408.133299,9317.625268,3804.146897,294.031206,69633.253474,8348.836489,4234.381589,2160.384564,535.790383,551.430622,530.854981,16361.678628,28873.458127,20966.352977,1810.864995,9243.738749,3596.464342,292.637515,64783.516705,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-29,10726.126911,1427.947074,1035.538694,822.686827,619.523178,437.985675,15069.808359,20875.706516,18752.3159,1349.334058,9622.460802,3694.460349,445.666386,54739.944011,7704.450733,2968.970256,1012.546505,842.161208,609.366743,437.569158,13575.064603,21123.690371,16207.657463,1559.5694,9655.393308,3643.634423,445.205935,52635.1509,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-28,6485.631806,3563.448954,1457.350007,850.774364,802.611422,905.441213,14065.257766,15421.993132,15340.0415,1458.8145,9913.437312,5339.844504,490.715105,47964.846053,5694.939919,2739.565652,1903.818532,851.608918,804.197894,905.692837,12899.823752,14176.868614,14511.941475,1055.358874,9855.913721,5313.035564,488.252275,45401.370523,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-27,6175.435615,1832.2199,1734.78133,538.706519,658.520952,548.855636,11488.519952,15316.118212,14790.084703,1110.5249,9667.617737,4004.778237,543.294491,45432.41828,6147.057963,2646.221577,547.776964,536.116573,664.257748,549.440568,11090.871393,14886.162609,12176.33023,1411.458455,9689.173532,3776.327221,543.221159,42482.673206,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-26,4660.838398,1669.234427,995.486953,410.343187,484.399374,307.854511,8528.15685,16076.399228,15476.6999,1917.479711,8022.702879,3496.529081,219.795083,45209.605882,4937.503722,1975.711688,794.611224,444.102612,453.01339,307.897652,8912.840288,15948.479529,12408.749,1179.188059,8071.07131,3321.403587,221.098196,41149.989681,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-23,5085.520092,1040.820455,716.069068,304.137681,341.596508,251.400987,7739.544791,19468.987718,12633.798093,1438.0222,6039.144323,2814.667671,332.544804,42727.164809,5263.530023,1516.184447,401.689139,305.326951,222.773566,251.503551,7961.007677,18704.994856,11177.04497,633.9518,6330.92282,2662.514524,332.730273,39842.159243,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-22,5150.044456,1523.415103,500.18184,541.848428,401.50743,329.045339,8446.042596,15682.789975,11430.656727,1795.80213,10986.202674,2490.400436,385.282231,42771.134173,5445.946899,1263.660428,523.886003,550.36272,407.16844,329.388737,8520.413227,13361.325569,11472.296714,922.4919,10918.063864,2273.724535,387.506907,39335.409489,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-21,6023.79787,1465.406015,1407.246538,462.20955,268.505105,161.964433,9789.129511,19501.025387,11558.800603,1752.7026,9731.111126,2318.807464,155.785013,45018.232193,5699.99189,1824.345643,728.871375,485.592282,268.238101,161.991602,9169.030893,18496.491467,12162.665065,969.4664,9748.177494,2151.525131,155.988459,43684.314016,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-20,4426.040136,1551.479339,1365.451364,489.69547,298.919413,1393.635489,9525.221211,20519.152709,14189.343204,2180.7084,9501.630085,2221.707168,545.29918,49157.840746,4888.526915,2206.322547,921.619727,487.380581,291.43504,1391.192495,10186.477305,21273.647502,14863.565745,821.016756,9572.706799,2434.217933,544.636923,49509.791658,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-19,4094.48658,1889.402499,1050.782185,523.779376,433.550721,378.719978,8370.721339,13958.109129,12337.9837,1997.492,8721.378065,2618.217477,193.566051,39826.746422,4679.826509,1515.251457,1255.26489,553.397894,417.852229,378.56436,8800.157339,13829.677837,12679.066364,998.6006,8687.802303,2508.174795,194.408259,38897.730158,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-16,6200.542248,1013.063327,628.032195,721.93626,457.249448,303.04166,9323.865138,11799.997381,12970.403701,1181.4308,8500.354157,3205.412411,203.910481,37861.508931,6041.933275,1165.024925,342.277538,732.55596,456.637648,303.05376,9041.483106,11100.128104,13164.3646,602.538168,8463.764989,2978.807411,202.617381,36512.220653,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-14,5133.795475,1521.939014,1116.920851,742.339527,412.594418,249.538256,9177.127541,14672.84975,14583.7694,2398.5944,12463.228287,3274.611283,278.007525,47671.060645,6568.556224,1978.806645,706.405409,743.728324,377.440095,249.822351,10624.759048,13206.857335,14427.86263,554.7318,12471.931155,3327.928812,279.153457,44268.465189,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-13,4285.270359,927.128342,668.470121,445.186586,174.81605,241.184639,6742.056097,14189.205294,19611.1256,3939.5924,8884.878814,2590.436391,178.296407,49393.534906,4751.534393,1758.544192,497.341627,441.185097,183.751056,241.250286,7873.606651,12719.660134,16679.479283,1313.30003,8856.955453,2473.84418,178.883359,42222.122439,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-12,4037.604559,809.69924,478.530927,430.462291,219.453783,182.744775,6158.495575,13504.384154,15205.845716,2952.8672,6099.432432,2685.289619,192.751856,40640.570977,5493.485845,1447.014307,520.194859,446.104636,220.19203,182.809012,8309.800689,12219.392064,13682.787,1569.2442,6209.451935,2491.124008,193.409687,36365.408894,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-09,3874.913605,901.432981,763.112736,563.529253,247.160046,328.820798,6678.969419,12663.696511,15164.947595,1426.2567,7090.120478,1880.86576,350.769862,38576.656906,4000.245977,1082.747443,506.769736,571.842245,281.638016,329.082056,6772.325473,12655.527061,14231.5325,1034.3881,7006.727891,1787.038851,350.410172,37065.624575,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-08,5370.001289,1257.327436,1115.2225,490.379511,296.859197,218.578584,8748.368517,12869.333204,18361.0221,2680.5577,11193.532646,3136.552492,1259.419442,49500.417584,6564.731827,1638.723109,648.113987,508.058136,343.056646,218.116169,9920.799874,11636.167852,16968.8131,1380.3281,11369.896636,2927.71379,1270.022802,45552.94228,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-07,4491.383082,1650.412931,661.728286,656.299136,375.145507,433.827418,8268.79636,12470.014272,20144.6978,1841.5021,10417.356416,2467.868333,208.362114,47549.801035,5956.99441,1972.355801,800.222484,668.272795,348.017235,434.159633,10180.022358,11536.979043,18163.45015,619.292178,10435.356866,2397.006401,210.356609,43362.441247,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-06,5815.158482,1078.445316,1917.677252,707.081165,582.547339,659.388901,10760.298455,14595.634719,19218.756723,1590.7364,11710.425002,2665.738851,220.902095,50002.19379,6263.226754,2302.036893,1423.349215,711.438245,624.682674,664.089937,11988.823718,12032.341973,17506.7877,1555.7646,11738.198332,2669.739788,221.714195,45724.546588,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-05,5490.562988,2751.160026,1488.836423,1072.093054,1416.520258,869.34057,13088.513319,26779.638181,18257.5385,3176.2021,17368.22885,3264.191767,441.530011,69287.329409,6524.187317,4211.373464,746.75269,1083.171098,1398.133993,869.451308,14833.06987,21135.795897,17953.3871,4807.2513,17456.422446,3047.239027,442.136411,64842.232181,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-02,3789.184931,678.626544,579.002674,737.982083,323.436619,256.20138,6364.434231,11438.079414,13136.4354,1254.4484,11266.662936,2155.584063,190.871764,39442.081977,4600.266108,940.456408,317.140958,738.515396,323.18729,257.022368,7176.588528,10599.585208,13006.385164,1272.7329,11243.873864,2126.878001,191.095659,38440.550796,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,August,8,2024-08-01,5908.162254,1099.826944,735.577212,533.966131,394.179818,331.895231,9003.60759,15460.899727,13711.6338,1619.2233,11109.599679,1979.247934,194.806563,44075.411003,6802.053895,1636.046197,463.109708,543.889362,381.503468,332.642502,10159.245132,14455.527283,11956.88344,1480.8961,11112.168081,1899.115483,194.864985,41099.455372,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-31,6643.318816,3042.754448,1617.612222,711.089167,792.332845,793.712594,13600.820092,17223.801922,14603.1114,1183.0198,12133.254869,3250.109839,291.541131,48684.838961,5703.767587,3438.948196,2186.732623,709.722899,791.259408,804.050032,13634.480745,16495.231097,14449.498216,851.7446,12146.582223,3041.828788,291.801786,47276.68671,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-30,4906.769456,1552.856012,814.571232,728.403228,626.539286,701.483766,9330.62298,13379.650622,13277.0745,889.3764,10248.451216,3564.682276,301.367092,41660.602106,5248.48154,1515.514167,910.364733,739.244957,879.504673,701.133489,9994.243559,12852.958246,16018.5907,646.4044,9652.303582,3444.179349,301.734188,42916.170465,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-29,5929.009093,2687.709705,1943.837067,877.039184,900.919796,882.797719,13221.312564,18456.882918,15131.731,1638.0815,10211.228016,4302.035305,418.117933,50158.076672,5975.307623,2150.976315,2400.828135,884.79395,861.792076,881.720797,13155.418896,16837.560633,19400.8362,720.299887,10145.934497,4134.059371,419.0957,51657.786288,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-26,5241.435369,1220.285719,1460.076312,535.312091,500.200529,272.353291,9229.663311,13932.747013,12676.920809,1161.547308,7338.739504,3009.018821,420.319111,38539.292566,5316.090913,1866.368218,871.910295,545.369061,494.999729,271.971691,9366.709907,12061.319384,13852.03688,1137.2496,7348.506939,2820.785124,420.087401,37639.985328,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-25,5464.841272,1339.62767,991.032009,668.280233,618.890998,594.248476,9676.920658,17174.415411,15839.740001,481.784037,13692.723756,2963.785807,719.724981,50872.173993,5099.592227,1954.680351,856.242445,684.199941,620.178776,594.233751,9809.127491,15610.571131,16235.912201,1600.974198,13683.361587,2756.373856,721.190379,50608.383352,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-24,4864.241983,981.657417,1065.282742,409.745644,409.279678,288.274193,8018.481657,15032.384826,15530.7293,1238.730252,10351.532074,2783.917562,257.227155,45194.521169,5079.81471,1776.514148,458.732093,409.609549,409.491655,291.279442,8425.441597,13922.610066,14176.496105,1427.711769,10286.590731,2681.725433,257.175439,42752.309543,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-23,6402.574795,1321.905474,1041.930871,358.301627,663.224085,262.374022,10050.310874,15338.707995,13167.800001,1152.2247,9012.69623500001,2315.540334,317.945577,41304.914842,4780.397324,3130.712752,600.760313,370.350274,613.837226,262.460459,9758.518348,15028.263345,10967.774,1283.4676,9040.019844,2182.161508,318.014364,38819.700661,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-22,5092.506655,1044.359427,719.566764,299.271849,184.253452,250.594738,7590.552885,15365.435283,16355.102807,1788.2947,7622.096939,2399.314786,327.541448,43857.785963,6519.628395,1760.150242,458.379271,310.901919,199.421111,250.10348,9498.584418,14738.788277,11475.500669,547.148721,7622.710878,2160.152443,327.990472,36872.29146,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-19,4927.05174,857.16869,507.559104,353.366276,511.618632,482.29995,7639.064392,17936.065672,12049.1,723.294545,8760.560119,3433.517419,345.672629,43248.210384,4790.376106,1260.930439,524.171306,370.698842,499.53465,482.335289,7928.046632,17142.65947,10391.778103,922.868013,8743.466019,3168.025906,347.758037,40716.555548,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-18,6040.049474,2683.648374,1588.445378,772.381216,917.802822,964.252349,12966.579613,21399.025284,13052.778603,1535.83959,10043.471341,3385.888652,294.668004,49711.671474,5530.205669,2196.502076,1080.636393,784.973429,896.162188,964.78351,11453.263265,19915.239763,12955.91277,891.52961,10071.900202,3219.282596,294.770973,47348.635914,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-16,4628.137484,1249.605503,844.139667,876.049733,491.019357,499.302313,8588.254057,14815.373014,16248.5867,1501.356408,7957.677254,3242.808102,685.15345,44450.954928,4778.853858,1649.326975,464.725279,892.973631,472.711744,499.140888,8757.732375,15801.929954,13409.024,543.968587,7958.713082,3086.811244,685.318855,41485.765722,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-15,4123.346027,1549.906642,1034.097405,329.633752,366.111907,316.811949,7719.907682,18008.611462,12293.127,1901.972006,7219.087362,2726.203659,359.320803,42508.322292,4999.586855,1561.715452,540.259374,334.103358,358.931254,317.02904,8111.625333,16975.198511,12290.7849,407.675654,7352.620524,2625.26894,359.199372,40010.747901,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-12,4513.038008,1151.006457,518.130571,653.701384,785.25031,597.333783,8218.460513,15356.027614,15647.74,1277.789588,8832.841716,3067.984966,522.835315,44705.219199,4610.735801,1223.794156,385.10883,653.230972,779.837187,597.574803,8250.281749,15400.476761,12852.946225,626.285594,8773.316246,2926.219496,522.97986,41102.224182,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-11,4813.558408,1880.827652,709.615061,843.986667,233.494272,231.442324,8712.924384,21476.773063,14776.4893,1423.56519,10854.501909,2666.036744,293.761953,51491.128159,5430.121871,1279.556887,499.207704,857.712597,227.534551,231.76206,8525.89567,20876.749519,13965.962633,1051.52252,10852.383091,2402.166776,293.745161,49442.5297,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-10,5826.706492,1397.161996,689.268228,404.782674,272.727327,253.531616,8844.178333,15766.369561,14641.8854,1239.561602,6469.044521,3186.192518,184.469966,41487.523568,4196.657344,1586.80156,361.572865,420.654045,274.8714,253.551919,7094.109133,17352.595975,11875.8952,773.8515,6474.512644,2997.843391,185.145566,39659.844276,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-09,4707.90173,1151.528967,803.283123,342.895247,214.485796,353.51103,7573.605893,15293.842364,14769.1506,1603.8295,6639.518427,2746.765545,114.135555,41167.241991,4897.551902,1017.917574,449.448405,364.150973,201.730306,385.998814,7316.797974,16887.10073,14407.095863,452.33873,6653.829941,2566.944281,114.222691,41081.532236,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-08,4058.329888,1353.485259,639.53442,341.341035,405.707179,401.241861,7199.639642,14362.782539,14499.6669,952.881317,6634.874326,2652.406089,192.540212,39295.151383,4111.938862,942.029922,495.17798,346.021302,407.545042,390.889828,6693.602936,15708.505983,13069.56242,670.663116,6668.982623,2496.548607,192.170295,38806.433044,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-05,6227.31283,1205.652931,743.889012,286.23602,182.899596,195.168152,8841.158541,17190.365728,17491.7561,1967.264176,7809.288422,2918.388863,173.404545,47550.467834,7712.333277,1755.170615,279.86474,307.746939,182.851605,195.243141,10433.210317,17392.414681,14430.566954,455.77144,7816.280418,2588.756937,173.402756,42857.193186,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-04,2474.641947,744.453758,530.767896,247.96881,193.306215,249.074341,4440.212967,14732.399885,4103.4042,934.683014,4596.437465,1550.06238,125.816367,26042.803311,2535.796654,794.620547,333.85603,246.994778,193.782451,249.002399,4354.052859,14893.983641,3481.776757,1437.708614,4649.565371,1555.016316,125.716367,26143.767066,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-03,7013.229917,914.082701,821.886644,346.085247,227.759239,142.5714,9465.615148,18902.755299,14114.075,1651.8596,5644.110451,1429.370357,103.94142,41846.112127,4908.348162,1629.762054,705.579224,361.419439,208.423862,142.656052,7956.188793,18311.147127,12153.381319,2435.4975,5662.754185,1254.222284,103.792574,39920.794989,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-02,3824.018758,777.089998,479.483903,283.31861,533.044013,534.838471,6431.793753,19509.230949,14115.645,1430.961857,6313.700429,2465.745522,229.907353,44065.19111,4222.023,1138.278701,506.5055,295.661279,530.959624,534.86726,7228.295364,18576.786108,10956.0855,1086.170675,6268.384293,2263.925879,229.864706,39381.217161,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,July,7,2024-07-01,4681.232367,722.618394,805.521552,270.612726,341.886918,261.694259,7083.566216,17645.372926,13347.626,1516.2247,8480.202004,2425.105627,98.824327,43513.355584,6056.69727,1169.856426,628.686178,288.974548,352.243028,261.67,8758.12745,18477.817756,12412.7384,601.0996,8493.828116,2225.809513,98.688723,42309.982108,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-28,7346.158645,2948.930091,1821.044203,273.557709,365.744638,533.175041,13288.610327,24740.455124,20201.334747,1818.384511,9095.143221,4460.017565,358.243961,60673.579129,6089.983102,3646.090138,3102.732647,270.579876,379.388937,533.85011,14022.62481,25212.340999,13686.739077,1013.387639,8633.214413,4353.948467,358.441545,53258.07214,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-27,8858.608969,1772.514654,1379.872651,303.435924,762.711687,1117.741069,14194.884954,23101.156587,14376.8083,1733.243193,10588.080114,4835.25827,384.541836,55019.0883,6083.993804,3503.757766,1541.401953,316.95049,719.300902,1117.464346,13282.869261,21352.801834,12256.261828,1593.303618,10572.528063,4738.923576,384.501134,50898.320053,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-26,8126.169962,3932.214982,3456.46556,794.665259,2416.329597,1427.628193,20153.473553,28037.157121,16559.749,1922.2378,11319.358268,5691.983979,307.651589,63838.137757,7533.252668,3301.914103,3024.419125,809.067562,2389.722971,1430.472133,18488.848562,26719.488709,15178.1863,1779.30262,11186.042649,5245.599044,307.939869,60416.559191,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-25,7026.528528,2199.206381,1845.634751,291.173213,545.871904,590.192495,12498.607272,23119.55135,14106.2575,1897.5795,8260.670595,2849.646454,665.933615,50899.639014,6908.68244,2483.340968,1272.721821,302.794745,559.514346,590.188772,12117.243092,23098.469449,14571.7963,2014.778,8118.585809,2550.338004,663.238082,51017.205644,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-24,6982.357314,1327.010137,826.022463,400.283313,493.231143,1585.823365,11614.727735,20745.152879,12269.33,1162.2782,8903.668634,2929.550213,420.437057,46430.416983,6087.103357,2246.751678,671.341695,405.287201,495.693438,1587.177345,11493.354714,19633.213865,12557.8765,1633.915192,8811.791003,2789.95351,421.616183,45848.366253,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-21,7220.064918,1253.323503,760.0,295.59589,411.89359,328.031397,10268.909298,21159.923188,13092.5029,1277.0099,7466.317444,2421.301213,205.374429,45622.429074,5789.771064,2846.476388,806.77961,295.654037,394.56649,328.302697,10461.550286,19992.166927,12815.2352,1167.5319,7484.045912,2301.503413,205.307729,43965.791081,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-20,6855.616749,2062.944292,1095.161701,264.131565,169.48933,250.982426,10698.326063,25229.261839,16764.6561,3074.2273,8827.700312,3586.826469,195.389674,57678.061694,10230.596243,1827.561397,602.079397,284.867882,190.013269,251.147013,13386.265201,23682.288412,15643.237235,1568.3966,8849.62137,3364.299507,195.346022,53303.189146,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-19,3203.796089,1481.788496,883.787714,174.949699,186.43733,110.9652,6041.724528,16451.482866,7608.22,1543.880133,5628.771008,1725.657216,112.356786,33070.368009,2876.149422,1500.560596,1292.726194,179.779546,212.589433,110.954099,6172.75929,15626.927411,7387.648427,1323.444465,5512.266009,1711.607918,112.295402,31674.189632,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2024,June,6,2024-06-18,6487.701428,1086.366915,997.224171,473.815029,350.343765,250.725149,9646.176457,20944.423752,10868.0219,1984.471028,7589.001484,2223.491921,214.074597,43823.484682,7205.343173,1956.913562,583.572801,473.655422,371.917704,250.873698,10842.27636,19600.372105,9994.2355,1991.986316,7516.712003,2073.044787,216.3734,41392.724111,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
